date,FSS_S01_B1_003,FSS_S01_B1_004,FSS_S01_B2_005,FSS_S01_B2_006,FSS_S01_B3_007,FSS_S01_B3_008,FSS_S01_B6_013,FSS_S01_B6_014,FSS_S01_B7_015,FSS_S01_B7_016,FSS_S01_F_019,FSS_S01_F_020,FSS_S01_L1_001,FSS_S01_L1_002,FSS_S01_L2_017,FSS_S01_L2_018,FSS_S02_B1_003,FSS_S02_B1_004,FSS_S02_B2_005,FSS_S02_B2_006,FSS_S02_B3_007,FSS_S02_B3_008,FSS_S02_F_019,FSS_S02_F_020,FSS_S02_L1_001,FSS_S02_L1_002,FSS_S02_L2_017,FSS_S02_L2_018,FSS_S03_B2_005,FSS_S03_B5_011,FSS_S03_B5_012,FSS_S03_B6_013,FSS_S03_B6_014,FSS_S03_B7_015,FSS_S03_B7_016,FSS_S03_F_019,FSS_S03_F_020,FSS_S03_L1_001,FSS_S04_B1_003,FSS_S04_B2_005,FSS_S04_B2_006,FSS_S04_B5_011,FSS_S04_B5_012,FSS_S04_B6_013,FSS_S04_B6_014,FSS_S04_B7_015,FSS_S04_B7_016,FSS_S04_F_019,FSS_S04_F_020,FSS_S04_L1_001,FSS_S04_L2_018,FSS_S05_B1_003,FSS_S05_B2_005,FSS_S05_B4_009,FSS_S05_B5_011,FSS_S05_L1_001,FSS_S06_B2_005,FSS_S06_B2_006,FSS_S06_B6_013,FSS_S06_B6_014,FSS_S06_B7_015,FSS_S06_B7_016,FSS_S07_B1_004,FSS_S07_B2_005,FSS_S07_B3_007,FSS_S07_B4_009,FSS_S07_B5_011,FSS_S07_B5_012,FSS_S07_B6_013,FSS_S07_B6_014,FSS_S07_F_019,FSS_S07_F_020,FSS_S07_L1_001,FSS_S07_L2_018,FSS_S08_B1_003,FSS_S08_B1_004,FSS_S08_B2_005,FSS_S08_B2_006,FSS_S08_B6_014,FSS_S08_B7_015,FSS_S08_F_019,FSS_S08_F_020,FSS_S08_L1_001,FSS_S08_L1_002,FSS_S08_L2_017,FSS_S08_L2_018,FSS_S09_B1_003,FSS_S09_B2_005,FSS_S09_B3_007,FSS_S09_B4_009,FSS_S09_B5_011,FSS_S09_B6_013,FSS_S09_B6_014,FSS_S09_B7_015,FSS_S09_B7_016,FSS_S09_F_019,FSS_S09_F_020,FSS_S09_L1_001,FSS_S10_B2_005,FSS_S10_B6_013,FSS_S10_B6_014,FSS_S10_B7_015,FSS_S10_F_019,FSS_S10_F_020,FSS_S10_L1_001,FSS_S10_L2_017
2016-09-26,-5.241093,-5.943894,-5.2201010000000005,-6.152975,-5.2777199999999995,-5.7934030000000005,-7.469042,-6.32729300000001,-6.920560000000001,-6.9944440000000005,-8.350311999999999,-6.296814,-6.334391,-5.854689999999998,-6.903187,-6.147281,-9.474809,-6.104352,-8.960204000000003,-5.767467999999997,7.922606999999998,-6.336430999999998,-9.018018,-5.790997999999996,-9.104315,-5.948320000000003,-0.04002699999999992,0.010897000000000157,3.218972,5.068200000000001,2.9227480000000003,-4.458945,7.357232000000001,5.349990999999998,4.407339,3.789697,6.557372000000001,5.974831,-3.398026,-5.708998999999999,-7.7116479999999985,6.602106,-5.407405000000001,7.863390999999999,4.4123920000000005,6.62327,-6.8844759999999985,8.31338,10.843314999999999,7.240353,0.08570199999999993,4.949663000000001,4.815333,5.632014999999999,4.252274000000001,3.571909,6.1283840000000005,14.286595000000002,6.906663000000001,5.434547000000002,5.513777000000001,5.185398999999999,12.915022,6.6475930000000005,8.129176000000001,7.387536999999999,4.650677999999999,10.01803,7.67925,5.7137729999999864,-8.73747,-0.8982149999999995,13.332584,-19.553848,-3.4554680000000095,10.282183,7.803896999999999,-8.426145999999981,7.1544909999999975,8.503271999999999,9.738000999999999,11.054737,8.98428,7.2954409999999985,-1.016749,-4.4091260000000005,-2.8350290000000022,-2.3352639999999987,7.454799999999998,-3.8063760000000006,-2.2259990000000003,-3.840877,5.434539000000003,3.080519,7.550943000000001,6.0484670000000005,9.190903,6.908966,6.647124000000001,6.070989,12.539949000000002,2.1834289999999985,8.087494,6.606156000000001,5.222222,6.839014999999995
2016-09-27,-5.241093,-6.7930220000000014,-5.2201010000000005,-7.031971,-5.2777199999999995,-6.6210320000000005,-7.469042,-7.231192,-6.920560000000001,-7.899942000000001,-8.350311999999999,-7.196359000000001,-6.334391,-6.732893000000003,-6.903187,-7.025464,-9.474809,-6.976402,-8.960204000000003,-6.632588,8.133875999999999,-7.241636,-9.018018,-6.659647999999998,-9.104315,-6.840567999999999,0.17084800000000006,-0.495544,3.347731,5.202181000000001,3.049824000000001,-4.458945,7.4819309999999986,5.482089,5.0369579999999985,3.855037,6.811661999999999,6.105207000000001,-3.398026,-5.708998999999999,-7.950311,6.655103000000001,-5.644392,7.971716999999999,4.727562999999998,6.62327,-7.125506,8.202957000000001,10.843314999999999,7.346381,-0.04893600000000009,4.949663000000001,4.815333,5.632014999999999,4.359184,3.7907950000000006,5.759531000000001,14.496357000000001,7.167680000000002,5.121016000000001,5.125102999999998,5.808045000000003,12.037302,6.583094,8.000796000000001,7.517158,3.93002,10.89389,8.002877999999999,5.092710999999988,-8.73747,0.7699009999999995,13.668175,-21.392858,-3.4554680000000095,11.82451,7.673546000000001,-8.426145999999981,6.253451,9.020692,10.059446000000001,12.100327,9.633096,7.928925999999999,-0.37605100000000014,-4.500373000000001,-3.473284000000003,-2.972300999999998,7.137573999999997,-4.450688,-2.8443309999999995,-4.4751970000000005,5.967533,3.795639,7.129403,5.67443,9.08876,7.124543000000001,5.8815599999999915,6.5174080000000005,13.574172,2.313357999999999,8.021308999999999,6.097990000000001,4.9578050000000005,6.1025459999999985
2016-09-28,-5.7324459999999995,-5.660852000000001,-5.709486000000001,-5.8599760000000005,-5.772506,-5.517526,-7.9710670000000015,-6.02599400000001,-7.4210639999999986,-6.692611999999999,-8.859313,-5.9969660000000005,-6.830506,-5.561955000000005,-7.4112740000000015,-5.8545539999999985,-10.225318,-5.813669,-9.695001,-5.479094000000001,8.028241999999999,-6.034697,-9.757556,-5.501447999999996,-9.833765,-5.650904000000002,-0.564084,0.30949800000000005,3.1545929999999998,5.068200000000001,2.2873680000000007,-4.458945,6.234943,5.151843,3.274023000000001,3.789697,6.811661999999999,6.105207000000001,-3.398026,-5.708998999999999,-7.7116479999999985,6.3901150000000015,-5.407405000000001,7.755065000000001,3.5719359999999987,6.516598,-6.8844759999999985,8.147745,10.739625,7.293367,-0.01892000000000027,4.841531000000002,4.760331000000001,5.578145,4.252274000000001,3.736074,6.339157000000001,15.754928,7.428697,4.807483999999999,5.125102999999998,5.289173000000002,11.410359,6.583094,8.193365,7.517158,4.257592,10.89389,8.520683000000002,4.099010999999988,-7.98239,-0.12831499999999973,13.533939000000002,-21.392858,-2.5369120000000103,10.796292,8.39048,-8.426145999999981,6.8970509999999985,9.085369,9.738000999999999,11.838929000000002,8.789636,8.182319999999999,0.905344,-3.147755,-3.9838879999999968,-3.481930000000002,6.978961999999999,-4.966137000000001,-3.338998,-4.982654,5.0081430000000005,3.1905370000000004,7.550943000000001,6.101901,9.803758,7.016755,5.269108999999991,6.581182000000001,13.962005,1.988536,8.616973999999999,6.606156000000001,5.420534000000001,5.5133709999999985
2016-09-29,-5.0773090000000005,-5.094767000000001,-5.056973,-5.273978,-5.1127910000000005,-4.9657740000000015,-7.3017,-5.42339400000001,-6.753725000000001,-6.088945999999997,-8.180645,-5.3972690000000005,-6.16902,-4.976486000000001,-6.733825,-5.2690980000000005,-9.224639999999999,-5.232302000000004,-8.715271999999999,-4.902347,7.288797999999999,-5.431227,-8.771506,-4.922348,-8.861165,-5.056072000000002,-0.427675,0.127977,3.025834,4.666258000000001,0.8895320000000009,-4.756278,6.234943,4.359251,3.274023000000001,3.659018,5.413062999999998,5.779268000000001,-3.645917,-5.958629999999999,-7.472984000000001,5.754143,-5.1704180000000015,7.105107999999999,1.680911,6.143244999999999,-6.643446000000001,8.037322,10.117482,7.08131,-0.4073930000000001,4.841531000000002,4.485322,5.470405,3.610815,3.4624660000000005,5.864917000000001,15.859808999999998,5.65378,2.926295,4.51433,5.289173000000002,9.780308,5.9381070000000005,7.744038000000001,7.322727,3.3403910000000003,10.89389,7.873427,4.968498999999988,-7.680358,-0.8982149999999995,13.936649,-21.392858,-2.5369120000000103,10.796292,7.086963000000001,-8.426145999999981,7.1544909999999975,8.244563000000001,9.545133,11.577532,8.659873,6.661956,0.683265,-5.171715000000002,-3.345633000000003,-2.844892999999999,7.401928999999999,-4.321825,-2.7206650000000003,-4.348333,3.728957,3.740629,6.391708,5.9950329999999985,8.067335,6.801178,6.034673000000001,5.6245709999999995,13.962005,1.4688199999999991,8.484604000000001,5.589824000000001,5.486638000000001,6.24984
2016-09-30,-4.5859570000000005,-3.679554000000001,-4.567589,-3.808984,-4.618005,-3.586392,-6.7996750000000015,-3.916896,-6.253221,-4.579783000000001,-7.6716440000000015,-3.898028,-5.672905,-3.5128139999999988,-6.225739,-3.8054600000000014,-8.474132,-3.7788850000000016,-7.980475,-3.4604800000000004,6.65499,-3.9225529999999997,-8.031967999999999,-3.474599,-8.131713999999999,-3.5689930000000007,-0.5362429999999999,0.32311,2.897075,4.331307000000002,-0.508303999999999,-4.756278,4.738557000000001,3.6327089999999997,1.8888589999999992,3.3976599999999997,4.2687550000000005,5.453328999999999,-3.645917,-5.958629999999999,-6.518330999999999,4.9591780000000005,-4.222468,6.455151,0.3151709999999994,5.663220000000001,-5.6793260000000005,7.982111,9.806410000000001,6.9222670000000015,-0.07808300000000012,4.841531000000002,4.210314,5.201057,2.862446000000001,3.024694,6.181077000000001,14.915879999999998,5.914797,1.1496169999999992,4.0146060000000015,4.043880999999999,9.027975999999999,5.29312,7.551469,6.869054999999999,2.554219,9.267292,7.485073999999999,3.974798999999989,-9.49255,-0.8982149999999995,12.460047,-21.276484000000004,-2.5369120000000103,11.310401,6.2396769999999995,-5.760650999999959,7.025770999999999,7.468433,8.902242,8.702159,8.400345999999999,5.64838,0.0024079999999999657,-3.316536,-3.345633000000003,-2.844892999999999,7.296186999999999,-4.321825,-0.7419999999999998,-4.348333,1.9167750000000008,2.4754170000000006,4.810932,5.5141279999999995,7.556622999999999,6.3161309999999995,6.034673000000001,5.178152,13.315616,1.3388909999999985,8.418419,4.954617000000002,5.222222,6.24984
2016-10-01,-4.258388,-3.1134690000000003,-4.241332,-3.222986,-4.288147,-3.0346400000000013,-6.4649920000000005,-3.3142970000000003,-5.919551,-3.976118,-7.3323100000000005,-3.2983309999999997,-5.342161,-2.9273449999999954,-5.887015,-3.2200050000000013,-7.9737930000000015,-3.197518,-7.490610999999999,-2.883734,6.443719999999999,-3.319083,-7.538943,-2.895499,-7.6454140000000015,-2.9741610000000005,-0.46803900000000004,0.40116300000000016,2.9614540000000003,3.996355,-0.7624559999999985,-4.310279,4.489159,3.1043150000000006,1.3851629999999997,3.2016410000000004,4.141609,5.388142,-3.27408,-5.584182999999999,-6.279668,4.641192000000001,-3.9854809999999987,6.021847,0.0,5.39654,-5.4382959999999985,7.871688000000001,9.806410000000001,6.763224,-0.3619340000000001,3.636264,4.10031,4.985578,2.4882610000000005,2.641644,5.9703040000000005,14.810999,5.131746,0.4180430000000008,3.3483080000000003,4.562752999999999,7.523313000000001,4.7771300000000005,7.1663310000000005,6.545003999999999,1.96459,8.891923,7.9381530000000025,3.850586999999989,-9.49255,0.12831800000000015,11.788864,-21.276484000000004,-1.3121710000000095,8.99691,6.3048519999999995,-6.144693999999981,6.1247310000000015,6.4335939999999985,8.902242,9.094255000000002,7.6217679999999985,4.888197999999999,1.0659809999999998,-3.316536,-3.6009350000000038,-3.0997069999999987,6.978961999999999,-4.579548999999999,-0.9893329999999988,-4.602061,1.596979,2.035343,4.705547,5.086656,6.9437679999999995,6.7472840000000005,5.72844799999999,5.050604,13.832726999999998,1.7286780000000004,7.425642999999999,4.192369000000001,5.552742000000001,5.955252
2016-10-02,-3.9308200000000006,-3.3965110000000003,-3.915076,-3.515984999999999,-3.9582900000000003,-3.3105160000000002,-6.1303090000000005,-3.615597,-5.585882,-4.2779500000000015,-6.9929760000000005,-3.5981789999999987,-5.011418,-3.2200789999999984,-5.54829,-3.512733000000001,-7.473453999999999,-3.4882010000000028,-7.000746,-3.172107,6.126816000000001,-3.620818,-7.0459179999999995,-3.1850490000000002,-7.1591130000000005,-3.2715770000000006,-0.294397,-0.28679899999999997,2.5751779999999997,3.9293650000000007,-1.1436839999999997,-4.012946,4.489159,3.2364140000000012,1.6370110000000002,3.070962,4.014464,5.257766,-3.0261890000000005,-5.334551999999999,-6.041004,4.535197000000001,-3.748493,5.8593579999999985,-0.2101139999999999,5.236532,-5.197265,7.871688000000001,9.806410000000001,6.551166,-0.33191800000000016,4.679334000000001,3.7703,4.823969,2.434806,2.47748,6.3918500000000025,15.125642000000001,5.34056,1.2541270000000004,3.681457,4.147656,8.275644999999999,5.164122,6.845383,6.609813999999997,2.619733,7.5155710000000004,7.549798999999998,4.099010999999988,-9.49255,0.5132680000000001,12.661401,-20.449813,-1.6183560000000097,9.125437,5.7834449999999995,-6.656751999999981,6.510890999999999,7.403756,8.516507,9.486352000000002,7.751531,4.888197999999999,-0.19959200000000002,-3.316536,-3.9838879999999968,-3.481930000000002,6.767477999999998,-4.966136,-1.3603329999999998,-4.982653,1.2771820000000007,1.9253240000000007,4.600162,5.40726,7.965192999999999,6.208343000000001,5.269108999999991,5.050604,12.022838,0.9491049999999994,7.624199000000001,3.5571620000000017,5.0239090000000015,5.5133709999999985
2016-10-03,-3.767036000000001,-3.1134690000000003,-3.7519480000000005,-3.222986,-3.793361,-3.0346400000000013,-5.962967,-3.3142970000000003,-5.419046999999999,-3.976118,-6.823309,-3.2983309999999997,-4.846046,-2.9273449999999954,-5.378928,-3.2200050000000013,-7.2232850000000015,-3.197518,-6.755814000000001,-2.883734,5.915545999999999,-3.319083,-6.799405,-2.895499,-6.9159630000000005,-2.9741610000000005,-0.04941999999999997,-0.2477719999999999,2.639557,3.728394,-1.1436839999999997,-4.310279,4.6138580000000005,3.170364000000001,2.0147829999999987,2.809603,3.633028,5.062203,-3.27408,-5.584182999999999,-6.041004,4.429201,-3.748493,5.8593579999999985,0.3151709999999994,5.183196,-5.197265,7.706053999999999,9.702719,6.2860949999999995,-0.6457840000000001,4.7334000000000005,3.605295,4.7162289999999985,2.2744410000000004,2.258594,6.1283840000000005,14.601238,4.870729,2.090211,3.0706830000000003,4.97785,6.770982000000001,4.906128,7.0379520000000015,5.961711999999999,2.0956189999999997,8.141186,7.485073999999999,2.9810989999999986,-8.888485999999997,-0.6415810000000004,12.124455000000001,-21.694903,-0.15053000000001004,10.410709999999998,5.7834449999999995,-7.5491299999999795,4.837530999999999,6.692303999999999,8.452217999999998,8.048665000000002,7.686648999999999,4.761500999999999,0.5256810000000001,-6.099304,-4.622143000000005,-4.118967000000001,6.978961999999999,-5.610448,-1.9786650000000001,-5.616974000000001,1.9167750000000008,2.1453610000000003,5.4432420000000015,5.40726,7.148053,6.639496,4.50354599999999,3.966444,13.574172,0.5593179999999993,7.359458,4.065327000000001,4.5611809999999995,4.776902
2016-10-04,-3.767036000000001,-2.264341,-3.7519480000000005,-2.343989999999999,-3.793361,-2.207011,-5.962967,-2.41039800000001,-5.419046999999999,-3.07062,-6.823309,-2.3987860000000003,-4.846046,-2.0491409999999988,-5.378928,-2.341822,-7.2232850000000015,-2.325467,-6.755814000000001,-2.018613,5.809911999999999,-2.4138780000000004,-6.799405,-2.0268490000000003,-6.9159630000000005,-2.081913,-0.365732,0.25866900000000004,2.510799,3.5944129999999994,-1.3978359999999992,-4.012946,4.738557000000001,3.1043150000000006,2.0147829999999987,2.7442640000000003,3.633028,4.866639,-3.0261890000000005,-5.334551999999999,-5.5636779999999995,4.4821990000000005,-3.274519,5.805194999999999,0.10505699999999953,5.183196,-4.715204999999999,7.595631,9.495338,6.233080999999999,-0.16726300000000005,4.679334000000001,3.605295,4.50075,2.2744410000000004,2.3133150000000002,5.6541440000000005,13.447547,4.975136,1.6721690000000002,4.070131,4.97785,8.024867,4.519135,6.652814,6.2857629999999975,1.899075,7.89094,7.290896999999998,2.4842499999999976,-9.039502,-1.924748,11.990219,-22.366407,-0.4154720000000096,8.868383,5.1316869999999986,-9.88783799999998,5.481131,7.403756,8.452217999999998,8.179364,7.751531,5.014894999999999,-0.15943300000000016,-6.099304,-3.856237000000004,-3.354522000000003,6.397381999999999,-4.837274,-1.2366659999999996,-4.855789,2.0233740000000004,1.7052870000000002,4.178622,5.086656,7.352338,5.9927660000000005,5.4222220000000005,4.22154,13.574172,1.208962999999999,7.359458,3.5571620000000017,4.6272850000000005,5.660665
2016-10-05,-3.767036000000001,-2.547384000000001,-3.7519480000000005,-2.636988,-3.793361,-2.4828870000000016,-5.962967,-2.711698,-5.419046999999999,-3.3724520000000013,-6.823309,-2.6986339999999998,-4.846046,-2.3418760000000063,-5.378928,-2.634549999999999,-7.2232850000000015,-2.616151,-6.755814000000001,-2.306987,5.809911999999999,-2.7156130000000003,-6.799405,-2.316399,-6.9159630000000005,-2.3793290000000007,-0.47117,-0.03993200000000008,2.317659999999999,3.5274230000000006,-1.5249119999999996,-3.715613,4.987954,3.2364140000000012,2.2666309999999994,2.613585,3.633028,4.801451999999999,-2.7782979999999995,-5.084920999999999,-5.5636779999999995,4.323206,-3.274519,5.8593579999999985,0.5252849999999993,5.183196,-4.715204999999999,7.54042,9.287957,6.127052,-0.376507,4.787466,3.4952910000000004,4.50075,2.2744410000000004,2.094429,5.601451000000001,12.818261,4.6619150000000005,1.88119,3.625932,4.97785,7.147147,4.906128,6.909573,6.026521999999997,1.637018,8.141186,7.743975999999999,3.1053119999999983,-9.190518,-0.12831499999999973,11.855982,-20.858065000000003,-1.00598500000001,10.153655,5.7834449999999995,-9.88783799999998,5.094970999999999,6.0455299999999985,8.580797,6.872377000000002,7.102714999999999,3.621229,0.13870799999999986,-6.099304,-3.856237000000004,-3.354522000000003,6.8203489999999976,-4.837274,-1.2366659999999996,-4.855789,2.0233740000000004,1.650278,4.284007,4.87292,6.8416250000000005,5.938872,5.4222220000000005,4.476637,13.832726999999998,0.5593179999999993,7.293272999999999,3.0489960000000016,3.834036,5.660665
2016-10-06,-3.6032520000000012,-2.264341,-3.5888199999999997,-2.343989999999999,-3.628432,-2.207011,-5.795626,-2.41039800000001,-5.252212,-3.07062,-6.653642,-2.3987860000000003,-4.680675,-2.0491409999999988,-5.2095660000000015,-2.341822,-6.973114999999999,-2.325467,-6.5108820000000005,-2.018613,5.598641999999999,-2.4138780000000004,-6.552892,-2.0268490000000003,-6.6728130000000005,-2.081913,-0.437067,0.12888199999999994,2.317659999999999,3.5944129999999994,-1.5249119999999996,-3.715613,4.987954,3.3685120000000013,2.518479,2.7442640000000003,3.633028,4.801451999999999,-2.7782979999999995,-5.084920999999999,-5.325014,4.535197000000001,-3.0375309999999995,5.913521,0.3151709999999994,5.076523999999999,-4.474175,7.54042,9.184267,6.074038000000002,-0.13724599999999998,4.679334000000001,3.44029,4.50075,2.434806,2.094429,4.600278,12.503618,4.714118,1.6721690000000002,3.959081,4.458979000000001,6.770982000000001,5.035125,6.203487,5.767280999999999,1.702532,7.5155710000000004,7.67925,3.2295239999999885,-8.133405999999999,-1.6681139999999999,11.386154,-21.705070000000006,-2.3838190000000097,8.611328,5.848621,-12.192098,3.936491,5.657465,8.066483999999999,7.133774000000002,6.843189,4.634805,-1.9768720000000002,-7.436317999999999,-3.728586000000004,-3.2271150000000013,6.714606999999997,-4.708412,-1.1129989999999994,-4.728925,2.0233740000000004,1.595269,3.440926,4.926354,6.433055,5.3999310000000005,5.575334999999992,4.349088999999998,13.444894,1.0140689999999992,6.9623479999999995,3.6842029999999997,3.900140000000001,5.8079589999999985
2016-10-07,-3.4394680000000006,-1.6982560000000009,-3.4256910000000005,-1.7579919999999998,-3.4635039999999995,-1.6552580000000001,-5.628284000000002,-1.8077990000000002,-5.0853769999999985,-2.4669539999999994,-6.483974999999999,-1.7990890000000004,-4.515303,-1.463673,-5.040204,-1.7563669999999996,-6.722946,-1.7441,-6.26595,-1.4418670000000002,5.598641999999999,-1.810409,-6.306379999999999,-1.44775,-6.429663,-1.487082,-0.6138399999999999,0.2069350000000001,2.2532809999999994,3.460432,-1.90614,-4.012946,3.990364000000001,3.038266,0.8814669999999998,2.6789240000000003,3.124445999999999,4.540701,-3.0261890000000005,-5.334551999999999,-5.802340999999998,4.429201,-3.511505999999999,5.751030999999999,-0.5252850000000011,4.9165160000000006,-4.956235,7.429997,9.080576,6.0210230000000005,-0.6157680000000001,4.679334000000001,3.330286,4.44688,2.2744410000000004,1.984986,6.0756900000000025,13.762189999999999,4.714118,0.6270639999999991,3.126208,3.940107000000001,6.896369999999999,4.583634,6.331866000000001,5.702470999999997,1.8335610000000009,6.0140959999999986,7.09672,2.3600369999999966,-8.133405999999999,-1.796431,12.057337,-23.358411,-0.7466510000000102,9.511019,4.870982999999997,-12.192098,4.451371,6.627626999999999,7.8093270000000015,7.525869999999999,7.556886,2.73435,0.41677,-7.436317999999999,-4.239190000000004,-3.736743999999998,6.027284999999999,-5.2238609999999985,-1.607666,-5.236382,1.0639840000000005,1.4302410000000003,4.705547,5.14009,6.637339999999999,5.8310840000000015,4.962883999999991,4.476637,12.281393,1.079034,7.491828999999999,1.7785810000000009,3.3052040000000016,5.2187839999999985
2016-10-08,-3.111899,-0.8491280000000003,-3.0994349999999997,-0.8789949999999997,-3.133646,-0.8276290000000017,-5.293601,-0.903900000000005,-4.751707999999999,-1.5614559999999995,-6.144641,-0.8995449999999998,-4.18456,-0.5854690000000033,-4.70148,-0.8781839999999992,-6.222606999999999,-0.8720499999999998,-5.776085,-0.576746,4.964834,-0.905204000000003,-5.813354,-0.5791000000000004,-5.9433620000000005,-0.5948339999999996,-0.440198,0.06444099999999997,2.1889009999999995,3.2594610000000013,-2.54152,-3.715613,3.491568,2.7740690000000012,0.3777709999999992,2.613585,2.743009999999998,4.4755129999999985,-2.7782979999999995,-5.084920999999999,-5.086351000000001,4.058217999999999,-2.8005439999999995,5.426052999999999,-0.9455130000000008,4.703170999999998,-4.233144999999999,7.374785,8.873194999999997,5.914994999999999,-0.3164750000000001,4.0051630000000005,3.220283,4.285271,1.900257,1.820822,5.074518,12.818261,4.139881,-0.522552000000001,3.3483080000000003,3.52501,6.896369999999999,4.583634,5.8825389999999995,5.896900999999998,1.637018,6.389465,7.485073999999999,4.223223999999988,-7.227311,-2.566331,11.654627,-23.358411,0.06566299999999002,9.125437,4.936158999999997,-14.735163,4.580091,5.916175,7.745038000000001,6.3495820000000025,7.102714999999999,1.5940769999999995,1.311193,-7.030674,-3.728586000000004,-3.2271150000000013,6.661735999999998,-4.708412,-1.1129989999999994,-4.728925,0.744187000000001,1.650278,3.440926,4.338581,6.330913,5.77719,5.575334999999992,4.22154,11.376448,0.3644249999999989,6.763793,2.667872000000001,3.900140000000001,5.8079589999999985
2016-10-09,-2.7843310000000003,-0.5660860000000003,-2.7731790000000003,-0.5859969999999999,-2.803789,-0.5517529999999997,-4.9589180000000015,-0.6026000000000029,-4.418037999999999,-1.2596229999999995,-5.805306999999999,-0.5996959999999989,-3.853816,-0.2927350000000004,-4.362755,-0.5854569999999995,-5.7222680000000015,-0.5813670000000002,-5.286221,-0.288373,4.436659999999999,-0.6034690000000027,-5.320329,-0.2895500000000002,-5.4570620000000005,-0.2974180000000004,-0.6883060000000001,-0.5454679999999998,2.1245220000000002,2.991500000000001,-3.431052999999999,-3.715613,2.7433750000000003,2.443822,-0.5036960000000006,2.352226,2.107282999999998,4.1495739999999985,-2.7782979999999995,-5.084920999999999,-4.609024000000002,3.687234000000001,-2.326568999999999,5.101074999999999,-1.891025,4.436491000000001,-3.751085,7.264361999999999,8.665814,5.808966000000001,-0.36106400000000016,4.625268,3.1102800000000004,4.1775319999999985,1.6329820000000002,1.711379,4.811051000000001,12.71338,4.400898000000001,-0.6270619999999996,2.8485840000000002,2.5910410000000006,5.767873000000001,3.7451510000000003,6.203487,6.026521999999997,1.047389,6.264342,6.255286999999999,3.1053119999999983,-7.680358,-3.592864,11.319036,-23.358411,0.5249409999999903,8.611328,4.740631999999998,-16.39935,3.6790509999999976,5.398754999999999,7.423593000000002,5.826787000000001,6.972952,3.114441,1.371432,-7.085044000000001,-2.9626800000000064,-2.4626699999999992,6.238768999999998,-3.935238,-0.3709999999999998,-3.96774,-1.0679939999999992,0.9351580000000004,3.1247709999999995,4.498881999999999,6.126628,5.022672,6.494012000000001,3.775122,12.539949000000002,0.1045669999999994,6.499053,1.5244990000000005,2.9085790000000014,6.691720999999999
2016-10-10,-2.620547,0.0,-2.6100510000000003,1.0000000010279564e-06,-2.6388599999999998,0.0,-4.791576,-1.0000000039700474e-06,-4.251203,-0.655958,-5.63564,0.0,-3.6884449999999998,0.29273399999999583,-4.193393,-9.999999992515995e-07,-5.472098999999999,0.0,-5.041288,0.2883740000000001,4.225389999999999,-2.109423746787797e-15,-5.073817,0.2895500000000002,-5.2139120000000005,0.29741399999999985,-0.548766,-0.07805299999999993,2.2532809999999994,2.723539,-3.9393569999999993,-3.5669459999999997,2.24458,2.179625,-1.0073920000000005,2.221547,1.598700999999998,4.084386,-2.6543520000000003,-4.960105999999999,-4.131697,3.4222459999999995,-1.852594,4.884422,-2.1011390000000003,4.223147000000001,-3.2690249999999987,7.209150999999999,8.562124,5.649923,-0.09178700000000027,4.517136000000002,3.1102800000000004,4.015923,1.312252,1.6019359999999998,5.390677000000001,12.503618,4.453101,-0.7315729999999999,2.57096,3.109912,4.137822,3.938647,6.010918,5.508039999999999,1.374961,5.138236,7.226170999999999,1.9873999999999972,-6.472231,-2.9512810000000003,11.587509,-23.358411,-1.60771400000001,7.840164,4.4799279999999975,-16.39935,3.550331,5.140046,7.680749000000001,5.303992000000001,6.583662999999999,0.8338949999999992,1.45175,-7.085044000000001,-2.579727000000002,-2.0804480000000005,6.661735999999998,-3.548651,0.0,-3.5871480000000004,-1.6009879999999992,0.6601119999999998,3.2301560000000005,4.338581,5.309488,5.0765660000000015,6.9533499999999915,4.22154,11.376448,0.2994609999999991,6.631423,0.5081670000000003,3.56962,7.133602999999997
