date,FWP_S01_B3_002,FWP_S01_B5_003,FWP_S01_L1_001,FWP_S02_B3_002,FWP_S02_L2_004,FWP_S03_B5_003,FWP_S04_B5_003,FWP_S04_L2_004,FWP_S05_L1_001,FWP_S05_L2_004,FWP_S06_B5_003,FWP_S06_L1_001,FWP_S06_L2_004,FWP_S07_B3_002,FWP_S07_B5_003,FWP_S07_L1_001,FWP_S07_L2_004,FWP_S08_B5_003,FWP_S08_L1_001,FWP_S08_L2_004,FWP_S09_B3_002,FWP_S09_L1_001,FWP_S09_L2_004,FWP_S10_B5_003,FWP_S10_L1_001,FWP_S10_L2_004
2016-06-29,5.8324849999999975,2.182069000000002,-8.858863999999997,5.629663000000001,6.91694,6.999836000000002,2.398789999999998,6.396625,6.418955999999994,7.381013000000003,16.396648,10.410248999999997,-3.389713999999998,9.443194,11.349381999999999,-4.845096999999999,11.239144999999997,-10.110530999999998,11.026509,-1.6902009999999947,11.947820999999998,-2.3175490000000423,-6.333948999999997,12.065538000000002,9.964802000000006,-6.659132
2016-06-30,9.720771999999997,0.0017270000000024766,-2.213957999999998,5.629733000000002,6.916970000000003,5.444509,4.797578999999999,7.196183000000005,6.418982999999997,7.381013000000003,20.495649999999998,-0.800298999999999,-5.932119999999998,5.508724,6.053171999999997,0.0006430000000037239,4.817820000000001,-7.221853999999986,5.513883,-5.070820999999995,15.929258999999998,3.091304999999977,0.7918840000000031,11.261175000000001,9.253089000000003,-0.8321210000000008
2016-07-01,9.721325999999998,0.0018050000000044975,0.0013930000000001996,8.846533,9.222577000000012,7.0000360000000015,10.394638999999998,9.594704000000014,8.023693999999999,7.381063000000005,12.297448999999999,2.402754999999999,-7.627218000000003,5.50858,3.0271779999999984,3.2311350000000125,11.239487,0.0006060000000047694,0.7887649999999979,-15.212926999999993,8.762281999999999,10.045433999999943,-13.459668999999998,16.08724,4.982582000000001,-11.653744
2016-07-02,9.720993999999997,6.543617000000001,0.0011470000000031177,11.258766000000001,10.759540000000005,10.110889,11.19417,11.993225000000002,7.221353000000001,8.201168000000017,13.937403999999999,2.4029440000000015,14.408519999999996,-9.442663999999999,9.080202,-4.037537999999998,16.054986000000003,5.778404000000016,3.9391459999999974,-6.761137999999992,9.558779000000001,0.00045799999998052954,-2.3750810000000016,17.69614,15.658772999999997,-4.9942519999999995
2016-07-03,17.496679999999998,6.543695000000003,-2.213875999999999,13.670999000000002,15.370636000000001,13.221542000000003,14.392423,16.790267000000014,9.628321999999997,9.841276,17.216428,-2.4019049999999993,-0.8469959999999972,2.361178,13.619525999999997,-11.305760999999997,12.844698000000005,2.167356000000005,16.539275,-6.761108999999994,3.1880749999999978,9.272755999999958,-0.7915789999999987,-0.8040739999999982,2.1356909999999942,-4.994278999999995
2016-07-04,15.552813999999998,10.904772000000005,6.645398,16.887449000000004,18.44468,17.109992000000002,17.590709999999994,20.787750000000003,11.233005000000006,12.301489000000004,17.216281000000002,2.4026609999999984,-0.8469000000000051,-1.5735080000000001,1.5135519999999962,4.846318,20.871577,10.111904000000017,18.115059,1.6907240000000172,17.522997999999998,7.7273459999999545,-4.750370999999998,8.043808000000002,2.847365999999994,-3.329509999999985
2016-07-05,19.440658,13.085349999999998,0.0008189999999999031,19.299682000000004,19.981672999999997,18.665319,18.390223,22.386712000000003,12.035263,10.661380999999999,20.495846,19.218764999999994,15.256357000000001,3.934999,4.540137999999996,-5.652655999999997,20.871372000000004,12.278452000000001,24.415193999999996,3.3811570000000017,7.96623300000001,3.863982999999962,5.542447000000003,4.826499000000001,-1.4228939999999994,-13.318873
2016-07-06,21.384413,15.265770000000003,8.860257000000004,19.299822,20.750169000000003,20.220779000000004,19.98938300000001,22.386751000000004,12.035291,13.121544,16.396648,5.605839999999997,12.713567000000012,-1.573556,5.296432999999998,-4.844903999999996,28.095543000000003,13.000581000000004,25.98993000000001,17.749107000000002,4.780843999999998,10.818111999999985,-13.459688,14.478599000000003,14.947060000000008,-5.826649999999997
2016-07-07,23.328611999999996,15.265770000000003,8.860421000000002,19.299752000000005,19.981672999999997,18.665386,18.390273,23.186270000000015,14.442259999999997,15.581782000000004,21.315331999999998,7.207414999999994,27.969250999999993,7.082666000000001,4.540359999999997,-9.690449999999998,24.082206000000003,5.778364000000003,26.777438,11.832931000000002,15.930229,6.95466799999997,-0.7916360000000005,6.4349370000000015,14.947040999999999,-4.161935999999997
2016-07-08,23.329054999999997,17.446505000000002,11.075443999999997,19.299822,20.750288,19.443116,20.789029999999997,20.787750000000003,15.244658000000008,13.941648000000008,28.693851000000002,9.609509,16.10380899999999,5.508724,16.645592999999998,3.231650000000002,19.266229,13.000541000000005,38.590478000000004,6.761936000000006,19.911891,10.045704,-3.1668979999999998,9.652506,8.541356999999998,12.486916999999998
2016-07-09,21.385631999999998,17.446662000000003,13.290713000000004,19.300032,21.518843,20.220912000000002,20.789096,21.587231000000003,17.651683000000006,15.581807000000005,22.135309999999997,7.207508999999998,2.5434139999999985,-3.934301,6.053023999999998,4.846510000000006,22.476789,10.111823000000008,28.352873999999996,3.381171000000002,27.079613,3.8640909999999735,2.375443000000004,12.869873000000002,12.812072999999998,-15.815928999999997
2016-07-10,23.329830999999995,15.266241,19.935291000000014,19.300241999999997,20.750435999999997,18.665719,19.989615999999998,20.787827,16.047110999999994,16.401911000000005,24.594996000000002,10.410186,-5.93188,5.508845,3.026807999999998,-3.229014999999997,17.660676000000006,11.556606000000002,30.715955999999995,18.594548000000003,20.708909000000002,3.0914129999999886,-6.333786999999997,6.435254000000001,1.4241110000000035,-16.648354999999995
2016-07-11,21.386297,13.085898999999998,15.505981999999996,17.692156000000004,20.750495000000004,17.110457999999998,18.390506000000002,19.988385,17.651821999999996,18.042045,28.694292999999995,-5.604739000000002,-2.5416620000000023,5.508676,3.0272529999999973,3.2317140000000038,17.661017000000005,20.94557300000001,22.053158,15.213740000000001,29.469177,1.546137999999985,5.542514000000004,1.6091320000000007,7.118101000000003,-14.150882999999997
2016-07-12,17.498452999999998,13.086056,15.506146000000001,16.888078999999998,19.982059000000003,17.110657999999997,18.390522999999995,21.587425000000003,19.25653300000001,18.042120000000004,15.577113000000002,7.207351999999997,13.561259,-11.803119,9.079979999999999,1.617174000000002,19.266502,15.890267000000001,18.115687999999995,14.368559000000005,22.301081999999997,14.68185299999999,0.791990000000002,3.217945000000001,16.370752999999993,-4.994168999999999
2016-07-13,17.499228999999996,17.447290000000002,15.506638000000002,17.692436,19.982147,18.666384000000004,18.390606,20.788021,18.454246999999995,18.042145000000005,13.937747999999997,10.410783999999996,0.8484130000000007,3.935264,15.133374,6.462657000000004,14.450525000000003,7.223429000000003,21.266279,16.904245000000003,25.486993000000002,15.45463899999993,13.460127,12.870190000000001,7.830024000000002,0.0009140000000016357
2016-07-14,21.387293999999997,19.628025,17.721742999999996,16.084421000000006,19.982266,17.888987000000004,19.190269,20.788098000000005,20.059013999999998,19.682353,22.13575200000001,16.016088999999997,-7.626881999999998,-7.868432,6.0542089999999975,6.463041999999998,20.872465000000002,14.445767000000004,33.866687,21.975415000000012,31.061947,13.13663200000002,9.501343999999996,8.044270000000001,14.235631999999995,-6.658798999999998
2016-07-15,21.387515999999998,15.267183000000003,15.507129999999997,15.280483000000004,20.750881000000003,18.666983,19.190251999999994,20.788176,20.059041,19.682403,15.577752000000002,-2.401306999999999,16.951646000000004,0.0007950000000000006,13.620858999999996,0.0019279999999994857,20.872192000000002,10.112348000000004,22.84115500000001,12.678315000000005,15.930974000000003,6.182502999999997,13.460175,12.870479000000001,14.235765,12.487416000000003
2016-07-16,21.387293999999997,10.906028000000003,15.506884,13.672258000000006,19.982355000000002,16.333860000000005,15.192401999999994,18.389694,22.466065999999998,21.322587000000006,17.217264,13.613679999999999,-1.6939449999999994,3.148342,1.5146629999999979,4.847539000000001,22.478222,1.445994000000006,9.453239,15.213885000000005,15.930974000000003,13.909336999999994,5.542590000000004,5.631209000000001,9.965125000000015,-9.988558999999999
2016-07-17,17.499228999999996,19.628182000000002,11.077165000000008,14.476336000000003,18.445333,16.333794,15.192385999999999,18.389694,22.466037999999998,21.322587000000006,17.217362,7.208044000000005,16.103929,-3.1469679999999998,13.620340999999996,1.6174960000000027,9.634820999999999,5.779291999999998,20.478281999999997,10.142904000000009,12.74566,17.00031899999999,3.959232,0.0005780000000008556,12.100322000000006,4.995609000000002
2016-07-18,21.387515999999998,15.267183000000003,11.077492999999997,13.672398000000001,18.445363000000004,16.334060000000004,16.791596,18.389771000000003,20.059124999999995,21.322612000000007,28.694736,15.215475000000001,3.3912029999999973,6.296081,12.107380999999997,0.8096800000000002,27.294541,5.778969000000004,14.966074999999996,4.226598000000003,17.524117,13.90960599999994,2.375739000000003,4.827192000000001,7.830042999999996,-2.496391999999993
2016-07-19,17.500004999999998,13.086763000000005,15.507376,15.280763,18.445452,14.7788,14.392921999999999,18.389849000000005,23.268464,21.322637000000007,23.776197999999994,8.809271999999996,4.2387039999999985,9.443772000000001,13.620415000000005,3.232807000000001,9.635094000000006,6.501906000000005,22.054275999999998,16.059254000000003,14.338280000000001,21.636494000000027,-3.958314999999999,11.261579000000001,7.830100000000002,9.990110000000001
2016-07-20,17.500337,13.08692,19.937421999999998,13.672747999999999,17.677044,14.779066000000004,15.192552,16.790886999999998,21.66389200000001,22.142766,21.316561,9.610483999999996,0.8486770000000021,0.0008669999999999997,9.081536,8.078674000000003,17.662177000000003,0.0014940000000009945,20.478911,0.0007830000000055293,19.11711,13.136900999999966,11.084980000000002,8.848691,7.118348000000005,2.498303000000014
2016-07-21,19.444867999999996,10.906656000000002,17.722808999999998,13.672818,16.908637000000002,14.779266000000003,15.992199,15.991444999999999,21.663975,21.322712000000017,19.677196000000002,16.817363999999994,-3.388922000000001,-3.9335779999999994,12.107529,6.463557000000005,17.662655000000004,-11.553576999999997,14.966912999999998,-3.3799379999999957,19.117482,16.227720999999974,10.293305000000004,16.08802,8.541946000000003,-13.318013999999994
2016-07-22,17.501334,8.726314000000002,17.723217999999996,12.868880000000004,15.371734,14.779599000000005,14.393121999999998,18.390004000000005,24.071110999999995,22.142840999999997,27.055566999999996,15.215757999999997,21.189436999999998,6.296250000000001,10.594940000000005,1.6185880000000026,20.873488000000005,-5.0536099999999955,24.417498,-5.070283999999994,10.357139999999998,10.818866999999955,8.709831999999999,8.044674,24.912014,-8.323125999999998
2016-07-23,21.389842999999995,10.907049,19.938651000000007,11.261004,15.371852,14.779931999999999,12.794077999999999,16.791081,23.268881,22.962970000000006,28.695178,6.407335999999997,-12.711717999999998,-0.785742,6.812133999999996,12.925056999999999,25.689807000000005,2.890777000000007,15.755188999999998,-5.070225999999995,20.709804000000002,13.90960599999994,7.126435000000001,13.675392000000002,14.947705999999997,-4.160717999999996
2016-07-24,17.502552999999995,8.726785,26.583392999999994,11.261214000000002,16.140497,13.224804000000002,13.593741999999999,16.791197000000004,20.861995000000007,22.96302,27.056205999999996,7.208547999999997,-2.5412060000000025,0.001229,16.64915,3.2342210000000122,25.689943000000003,-7.219875999999999,21.26788500000001,-8.450874999999996,7.9683959999999985,8.501103,8.709928000000005,10.457880000000001,13.524375000000006,-0.8311250000000001
2016-07-25,13.615374999999997,4.365864999999999,22.154248000000003,11.261423999999998,16.140645000000003,13.225137000000004,12.794260999999999,16.791313000000002,20.05970899999999,25.423283000000005,30.335133,22.423047,-3.388945999999997,-7.080811,30.267935,0.0037920000000042364,14.452094999999996,-4.330875999999996,14.179893999999997,-4.224856999999993,22.303245,17.00064199999997,-4.749826999999996,4.023291000000001,14.236182999999997,7.493551000000004
2016-07-26,13.615928999999998,6.546757000000003,22.15474000000001,9.653409000000003,15.372238,11.670010000000001,12.794361000000002,15.192390000000003,19.257534999999997,22.963145000000004,31.974841999999995,22.423236,10.171880000000002,7.083703,19.675365,4.850110000000004,31.30897,-7.219431999999998,15.755887999999995,-8.450743999999997,19.11778100000001,17.00080399999996,7.1265399999999985,16.088655000000003,17.083245000000005,7.493440999999997
2016-07-27,17.504215,10.908148,24.369763,10.457836,14.603890000000003,10.114882999999999,9.596140999999996,12.794063000000001,18.455303999999998,23.783299000000007,17.218837,10.411790999999997,-17.796698,-3.1461249999999996,21.188695,9.695463,8.031452000000002,-15.885946999999998,16.543674999999997,-1.6891569999999945,28.674769,9.274184999999932,13.460585000000002,4.827885000000001,20.642077,-4.160634999999996
2016-07-28,13.616814999999999,6.5473060000000025,22.15523199999999,7.241596000000001,13.066985999999996,10.115283000000002,9.596190999999997,12.794139999999999,16.048419000000003,24.603454,29.516188,32.032365999999996,5.086708000000002,7.870528999999999,27.998754999999996,14.541523999999999,24.085687000000004,-14.441446999999997,16.543674999999997,-6.760267999999996,18.32203,9.274132000000009,0.7926290000000016,4.827972000000001,21.353960999999998,0.834226000000001
2016-07-29,13.617037,4.366964000000003,22.15564100000001,6.437658000000006,12.298548999999998,9.337819,9.596241,11.994776000000002,16.850844000000002,24.603527999999997,35.254997,24.025156,-0.8459399999999988,-3.932927000000001,15.135818999999998,7.273686000000001,20.071667,-6.496414999999995,16.543815,9.298217000000008,9.562059999999999,20.86462499999999,-1.5825849999999981,1.6105760000000018,14.948296,-2.4952849999999955
2016-07-30,11.673391999999996,2.186700000000002,19.941028000000003,4.829643000000004,10.761675,8.560422000000003,7.997197,10.395891000000006,15.246271999999998,22.963445,18.858939,13.615222,11.866978000000003,-3.1459799999999998,30.268453,3.235506000000001,12.848111,-23.107841999999998,22.057278999999998,-6.760194999999992,15.932466000000002,9.274077999999975,1.5843900000000026,4.828145000000001,18.507052,0.8344200000000015
2016-07-31,17.505767,6.5479340000000015,22.156133000000004,4.829991999999997,12.298815999999999,7.782892000000004,7.197701000000002,10.395930000000014,12.839386000000012,22.143465000000013,31.156143,16.017537,1.696778000000002,4.72332,31.782449999999997,1.6206450000000032,16.058808000000003,-14.441002999999998,14.969636999999995,-4.224552999999993,10.358631000000003,21.63738399999994,0.7927340000000029,8.850251000000002,5.695757999999998,12.488523
2016-08-01,15.562121999999995,2.1870140000000013,24.37099299999999,3.221767,10.761824,7.005295000000004,6.398136999999998,10.396046000000005,11.234786999999997,22.963594,27.05773,20.822228,0.001799999999995805,8.657861,28.756309,1.6206450000000032,22.480338000000007,-20.218518999999997,4.731822999999999,3.3821569999999994,13.544319000000002,10.81978399999997,0.0009639999999997428,4.023840000000001,21.354017999999996,-3.327461999999997
2016-08-02,13.618476999999999,0.006437000000001802,22.15637900000001,3.2220469999999892,9.224861,7.005495000000003,4.799044000000002,8.797161000000003,8.827844999999996,22.963669000000003,22.13860300000001,21.622998999999997,-21.186485,7.084233,30.269416,1.6208380000000027,12.848316,-21.663260999999995,11.031747,-3.3792709999999957,11.155350999999996,15.456013999999925,-1.5824609999999986,8.045888000000001,11.389691999999997,0.002021000000013373
2016-08-03,7.786324,0.006593999999999767,15.511801000000013,3.2221870000000052,9.993416,4.6723050000000015,5.598557,8.797239000000005,7.223217999999996,22.963694000000004,27.057680999999995,19.220747999999997,-7.625921999999999,2.362672,31.782449999999997,6.466192000000003,4.822119999999998,-20.218720999999995,21.270330000000005,-20.282949999999996,9.562731000000003,9.274508999999966,3.959775999999998,9.654586000000002,11.389673000000002,6.661790000000003
2016-08-04,11.673724,2.187328000000001,8.866895,0.8098140000000029,8.456365000000002,4.672105000000002,2.4002200000000116,7.198315000000001,6.420904,21.323611000000007,15.580062,15.216986000000002,-3.388275,1.575701,28.755789999999998,-4.839825999999995,5.6249649999999995,-26.718607,7.881924999999999,-27.044392999999996,15.137982999999998,12.365383000000008,10.293802,13.676287000000002,13.524926000000008,4.996827000000003
2016-08-09,9.729968999999997,-2.1736699999999978,17.726169,-2.4064960000000006,4.613794000000002,-0.7715379999999996,-1.5976299999999988,2.4014680000000084,0.8046800000000118,18.043393000000002,12.300693,21.623251,2.5445180000000036,11.805842,30.269491000000002,11.312380999999998,12.046563000000003,-21.663019,6.306698999999998,-13.521463999999998,-1.585535000000002,14.683444000000009,-2.374239999999997,12.871981000000002,9.966302999999996,-9.154554999999988
2016-08-10,11.673945999999997,-2.1736699999999978,13.296695999999997,-1.6023489999999967,4.613854,0.7839220000000005,-0.7980499999999999,0.8024670000000036,0.8047350000000009,20.503631,22.138702000000002,0.8035730000000001,-14.406167,3.1496910000000002,37.8354,-1.6092049999999993,9.638506000000003,-21.662735999999995,9.457149999999999,-13.521536999999995,9.563925000000001,10.820027000000039,-5.541262999999997,20.915529,6.4074329999999975,11.656540000000007
2016-08-11,11.673834999999997,0.006986000000001269,13.296778000000003,-4.818659,3.076861000000001,-0.7714049999999979,-3.196773000000004,2.4015449999999987,0.8047350000000009,17.22338900000001,10.661279000000002,5.608138,2.5445899999999995,3.936614,31.782747,7.274393,6.427809,-25.996437999999998,6.306698999999998,-11.831204999999997,3.1925489999999996,11.592840000000024,1.5845420000000026,6.437016000000002,11.389767999999997,11.656512
2016-08-12,9.730190000000004,0.007222000000002282,15.511637,-4.818588999999999,3.076861000000001,-2.3266649999999984,-3.1967230000000058,0.003063000000000926,-2.4045479999999984,16.403359000000002,24.598339000000003,17.619582999999995,-7.625633999999998,6.297455,31.782747,6.4668990000000015,14.454961,-25.996275999999995,4.732031999999997,0.0015520000000037726,11.953115999999998,0.0024540000000001783,-0.7906529999999989,11.263457,-4.980224,-3.3272949999999994
2016-08-13,9.730744999999999,-2.173276999999999,15.511882999999997,-3.2102239999999966,2.3084239999999987,-1.5488019999999967,-3.996253000000003,-0.7963789999999982,-1.6021229999999989,15.583330000000004,13.940942999999999,18.420385999999997,0.001992000000001326,12.592813000000001,27.243127,5.659210999999999,9.638438000000004,-18.773816999999994,3.1572949999999977,-4.224450999999995,9.564298,14.683578999999952,-7.916476999999997,9.654614,1.425612000000001,7.494382000000002
2016-08-14,13.618699,-4.353541,15.512211,-4.014161999999999,0.7714909999999975,-3.1041289999999986,-3.196640000000002,-0.7963399999999972,-2.4043810000000008,14.763275,9.842138,15.217520999999994,-3.3880109999999988,-1.5715080000000001,28.756383,4.851845000000004,11.243991000000005,-15.884897999999996,4.7324509999999975,-16.902054999999997,3.1929219999999994,13.138437999999951,-2.3742209999999986,12.872530000000001,-1.4215060000000008,2.499826000000006
2016-08-15,7.787210999999998,-2.1727279999999993,15.512293,-5.622246999999994,2.308602000000004,-3.8817259999999987,-3.996153000000003,-0.7963019999999972,-4.0090080000000015,14.763300000000001,10.661917999999998,6.409192999999998,-11.015732999999997,11.018991000000002,33.296299,-1.6083689999999997,16.060241,-25.996195999999998,8.669991,-23.663526999999995,3.9894929999999995,13.911142999999925,-11.083403999999998,14.480795,-1.4213729999999956,13.321558000000003
2016-08-16,7.787431999999998,-2.172649,15.512619999999998,-4.817959999999996,3.845684000000002,-2.326132999999997,-3.196557000000002,-0.7962629999999997,-3.2066110000000023,13.123217000000004,10.661771,10.413207000000003,-5.930585000000001,4.72373,25.729945,0.007005000000003037,6.428219000000006,-27.440170999999996,9.458057999999998,-11.830914999999994,1.600674999999999,7.729503000000022,-6.332917999999996,5.633231000000001,0.7139179999999996,-4.992036999999996
2016-08-17,11.675386,-6.533569,17.727479999999993,-7.230192999999996,2.3086909999999996,-2.3259999999999987,-2.3969770000000032,-0.7961469999999977,-6.415922000000002,13.123267000000006,8.202576000000002,15.217426,-1.692961000000004,-1.5714599999999999,33.296668999999994,9.697841000000015,3.2175220000000024,-28.884710999999996,-1.5680320000000005,-3.379052999999992,-3.177633,3.86605899999995,-15.042205999999998,24.93775,-5.691784999999996,-4.1595279999999875
2016-08-18,11.675386,-2.1723350000000003,15.512619999999998,-5.6218979999999945,1.5402539999999973,-2.3259999999999987,-2.3969600000000035,0.8028930000000045,-5.613525000000003,11.483158000000003,17.220263000000003,12.815301000000002,-3.3881549999999976,7.871492999999999,39.349619,6.467734000000004,6.428492000000002,-27.440412999999996,7.095744,-5.069413999999995,-6.363395000000001,10.047617999999943,-4.749358999999998,8.04635,0.7138419999999996,8.326947000000004
2016-08-19,15.563451999999998,2.188898000000002,15.512783999999996,-5.621758,2.3087799999999987,-1.5482699999999987,-2.3968929999999915,-0.7960689999999992,-4.811154999999999,12.30326200000001,4.103623000000001,10.413050000000002,-18.643479,-1.571412,30.270156999999998,4.852552000000003,9.639598000000003,-21.662372999999995,14.971522,-16.901923999999994,6.379280999999999,2.3207839999999464,-7.916333999999999,4.024504000000001,-2.133029999999998,1.66751
2016-08-20,13.619806999999998,0.008399000000000711,15.513029999999993,-7.229982999999997,2.3088990000000003,-4.658856999999999,-1.5972970000000046,-0.7959529999999972,-4.811098999999999,11.483233000000006,13.941335999999998,8.811726999999994,-17.796002,11.806059,36.32340400000001,14.543838000000004,1.6131290000000007,-31.051137999999995,-2.3547720000000005,-27.044030999999997,14.343052999999998,4.638953000000015,-15.042100999999999,8.046812000000001,0.713955999999996,-4.991980999999999
2016-08-21,15.563783999999998,-2.1720209999999973,13.298170999999996,-6.425624999999997,0.7718770000000106,-5.4367199999999976,-5.595147000000004,-1.5954729999999984,-5.613385000000001,12.303337000000006,22.139488,13.616041,-29.661372,2.363154,48.429598999999996,1.6225090000000044,-1.597771999999999,-33.217766999999995,12.608369999999997,-13.521217999999994,-3.973682,12.365652000000011,-10.291595999999998,4.829243000000001,-2.8447049999999976,2.5000190000000018
2016-08-22,9.731962999999997,0.008556000000002228,13.298006999999998,-8.033850999999999,-1.5337010000000006,-6.992112999999998,-7.993887000000001,-2.3948759999999965,-7.2180409999999995,10.663203000000003,7.382894000000002,15.217614999999999,-0.8453889999999973,3.150221,30.270083,11.313795000000002,6.42897,-28.884226999999996,6.308234999999996,-6.759716999999995,1.6017189999999992,9.274993999999992,-7.1245639999999995,13.67698,-7.115097999999996,-1.6619729999999961
2016-08-23,11.675829999999998,-6.5329409999999974,17.727726000000004,-9.641935999999998,-1.5336420000000004,-7.7697759999999985,-11.192157000000002,-4.793357999999998,-8.822668,10.663278000000005,2.4646019999999993,13.616134999999996,-17.795714,3.937217,36.323181,8.083238000000005,-4.808264999999999,-31.773428999999997,9.458896,-25.353814999999997,-5.565705000000001,0.7755359999999882,-12.666829,12.068167,1.4257260000000045,-2.4944539999999975
2016-08-24,11.675829999999998,-2.1717859999999973,13.297925,-9.642076,-3.070723000000001,-9.325302999999998,-12.7913,-5.592877999999995,-9.625038000000004,10.663278000000005,9.84258,0.8042649999999973,2.5448300000000046,8.658633,41.619614,6.4681200000000025,11.24522,-34.662589999999994,12.609207999999999,-20.282630999999995,-4.769507000000001,3.8662480000000414,-14.250445999999997,3.2204010000000007,-5.691727999999998,2.5002130000000022
